"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"384","2477980","GEMIN6","79833","gem nuclear organelle associated protein 6",-1.92537068879372,7.45058785839676,-9.28503225127953,8.10346494607068e-08,2.99362110671693e-07,7.97523661338118
"385","2478017","MORN2","729967","MORN repeat containing 2",-1.53494230658033,5.51961202471299,-4.98570024297088,0.000137511614637369,0.000226260683679734,0.293771867836925
"386","2479350","LINC01126","100129726","long intergenic non-protein coding RNA 1126",1.37283417849875,5.62925173752243,9.93597062360545,3.20692278505029e-08,1.37799815916304e-07,8.93607766867668
"387","2479746","CAMKMT","79823","calmodulin-lysine N-methyltransferase",1.04208198132867,5.96270806968793,5.33709112182265,6.83583201885143e-05,0.000118047080287807,1.00942428268874
"388","2480589","CRIPT","9419","CXXC repeat containing interactor of PDZ3 domain",-1.32760104102166,7.13380130735453,-5.60696384276411,4.0381024878658e-05,7.2326287710747e-05,1.54991388277461
"389","2480992","MSH2","4436","mutS homolog 2",0.697240685851946,7.50981188055506,2.71811795787351,0.0152682400400767,0.0189932133152297,-4.41251329424291
"390","2481308","PPP1R21","129285","protein phosphatase 1 regulatory subunit 21",-1.28206761033628,7.12187136592704,-5.17838792840421,9.35598269884385e-05,0.000157481621427436,0.687779582129503
"391","2482211","CHAC2","494143","ChaC cation transport regulator homolog 2",-0.00866312041029094,5.34741564517129,-0.0429329057313468,0.966289973698678,0.970265385000236,-7.62688573492763
"392","2482230","ERLEC1","27248","endoplasmic reticulum lectin 1",-1.52826948681574,7.14867431466878,-7.36741349757693,1.65648409252581e-06,4.05373546974398e-06,4.8471885442488
"393","2482505","SPTBN1","6711","spectrin beta, non-erythrocytic 1",1.224273172797,9.0649383649105,8.0246874201229,5.59368334802542e-07,1.53857811698881e-06,5.97210702563479
"394","2483016","CFAP36","112942","cilia and flagella associated protein 36",-0.730169614554023,5.69749092389259,-3.36391958034419,0.00398224740103076,0.0052937573475576,-3.10067501659495
"395","2484358","REL","5966","REL proto-oncogene, NF-kB subunit",-1.23827145786343,7.92754052499345,-4.92365461104336,0.000155808106449759,0.000253517101205586,0.1661421210129
"396","2484552","AHSA2P","130872","activator of HSP90 ATPase homolog 2, pseudogene",0.415118989938895,7.91772148866528,2.18708757183463,0.0440440774946323,0.0517143578280465,-5.41143695769573
"397","2484841","B3GNT2","10678","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",-2.95749115169368,8.25271751566459,-21.9431247658646,2.62971454580719e-13,4.52840597770724e-11,20.8767615217585
"398","2485176","MDH1","4190","malate dehydrogenase 1",-2.73963577459883,8.67214773343767,-9.86537616489925,3.53836188791455e-08,1.49583635931353e-07,8.83416043696045
"399","2485257","UGP2","7360","UDP-glucose pyrophosphorylase 2",-2.75655346429639,7.93398694775814,-10.3189327320079,1.89771775963001e-08,8.97615596641535e-08,9.47960875752712
"400","2485406","LGALSL","29094","galectin like",0.982727245670015,5.82948447143426,4.88794591458834,0.000167454643666911,0.000271141729528775,0.0925301718351603
"401","2486740","PNO1","56902","partner of NOB1 homolog",-0.0835129129822514,7.27249444970989,-0.309446638149209,0.761003345339268,0.778656581131096,-7.57724170339963
"402","2486927","ARHGAP25","9938","Rho GTPase activating protein 25",-2.3535370396149,7.35506420832645,-16.7465503346344,1.62517402247805e-11,5.02886637806196e-10,16.7389317122863
"403","2487412","ANXA4","307","annexin A4",-3.60598690908235,9.1212004311335,-21.4522417260688,3.72564702606187e-13,5.45583750496501e-11,20.5317564429341
"404","2487527","SNRNP27","11017","small nuclear ribonucleoprotein U4/U6.U5 subunit 27",-1.56266165405493,7.77693088746126,-8.47306898297265,2.75256103882259e-07,8.39969852520485e-07,6.7072902044634
"405","2488038","NAGK","55577","N-acetylglucosamine kinase",-1.99827519771975,9.01507200277219,-16.4170193341632,2.19255056962772e-11,5.81661422855585e-10,16.4346157363177
"406","2488078","MPHOSPH10","10199","M-phase phosphoprotein 10",-0.0405232913101674,7.97814453007422,-0.164712330539122,0.87124786641072,0.882334284627842,-7.61348990002435
"407","2488732","CCT7","10574","chaperonin containing TCP1 subunit 7",-0.0713698412544339,10.4988647596805,-0.4281954418055,0.674257198393392,0.695731568015279,-7.53120125650563
"408","2488785","ALMS1","7840","ALMS1 centrosome and basal body associated protein",1.30362538774571,6.54886207710596,5.42166494443767,5.79045608002784e-05,0.00010118787450588,1.17970470493799
"409","2489071","TET3","200424","tet methylcytosine dioxygenase 3",0.510602516924799,7.35313027468134,5.24336470763506,8.22476597996413e-05,0.000139466735769563,0.819794151281718
"410","2489172","MTHFD2","10797","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase",-0.262915364163815,9.33669801792908,-1.79549777688832,0.0916175677517426,0.104424631238832,-6.07187606726691
"411","2489440","DOK1","1796","docking protein 1",-1.02386266814878,7.94774310797474,-9.35347432508187,7.33504757386821e-08,2.7513943819602e-07,8.07852671915311
"412","2489606","POLE4","56655","DNA polymerase epsilon 4, accessory subunit",-1.47742018140395,8.72793282397333,-7.14363029875226,2.42855569108863e-06,5.68838284393825e-06,4.45105439117227
"413","2489806","MRPL19","9801","mitochondrial ribosomal protein L19",0.520529019578174,6.70822795935454,2.11913584354136,0.0501908283415431,0.0586494167119021,-5.53145930820952
"414","2491271","TMSB10","9168","thymosin beta 10",-2.6316992200881,11.5529560873046,-14.0757166045916,2.17718224326851e-10,2.69279195696149e-09,14.0890699815213
"415","2491615","MAT2A","4144","methionine adenosyltransferase 2A",1.02372083718746,10.3277501469665,6.59239466476589,6.41487954555397e-06,1.35593960832985e-05,3.446430775137
"416","2491661","VAMP8","8673","vesicle associated membrane protein 8",-2.56390181781325,10.0210759025503,-17.0765801942428,1.2104279282494e-11,4.26093908203947e-10,17.0379327723601
"417","2491686","RNF181","51255","ring finger protein 181",-2.55940007827724,8.59684685441101,-13.8391227586612,2.79592792503497e-10,3.1206988212052e-09,13.8323145726395
"418","2492015","MRPL35","51318","mitochondrial ribosomal protein L35",-1.78049800276156,7.53740163066914,-7.84666294376146,7.46459301997349e-07,1.98171682713002e-06,5.67303797222018
"419","2492938","RPIA","22934","ribose 5-phosphate isomerase A",1.26963589345063,7.66916792259606,6.23493142061011,1.2313704931695e-05,2.43283722368783e-05,2.77309391425452
"420","2494472","ITPRIPL1","150771","ITPRIP like 1",1.64727033501018,5.695691513612,7.92368674818674,6.58529457652381e-07,1.77924453466079e-06,5.80293953333838
"421","2494484","NCAPH","23397","non-SMC condensin I complex subunit H",0.653618798337961,7.10339873113058,3.23462138401947,0.0052248091690812,0.00685592342939293,-3.36868552991161
"422","2494579","ARID5A","10865","AT-rich interaction domain 5A",0.520535019732718,7.0999993824083,2.14565440786177,0.0477036789298965,0.0558679362003682,-5.48486684816016
"423","2495121","COX5B","1329","cytochrome c oxidase subunit 5B",-2.49330678767778,8.54999096620843,-17.0282773515443,1.26336017689528e-11,4.40491581677489e-10,16.9945253502245
"424","2495782","LIPT1","51601","lipoyltransferase 1",-0.988417705845986,6.0553366466272,-4.8725141908093,0.000172760966865175,0.000279486477990899,0.0606834976025388
"425","2495806","MRPL30","51263","mitochondrial ribosomal protein L30",-1.19576252337282,6.902840312984,-4.23029811331638,0.000646089557344385,0.000961517833104794,-1.27976883090408
"426","2495881","EIF5B","9669","eukaryotic translation initiation factor 5B",-0.191603354518501,7.63507330529249,-0.765106386880505,0.455424221626852,0.478561445285851,-7.32306307120293
"427","2496280","PDCL3","79031","phosducin like 3",0.930858289521111,6.12811680619307,3.71848907183713,0.00188785182776299,0.00261005496277957,-2.35821574634533
"428","2497892","MRPS9","64965","mitochondrial ribosomal protein S9",-0.850202409769441,7.40515589684981,-4.03591306292769,0.000969414819428831,0.0013961556467069,-1.6892676247465
"429","2499234","CCDC138","165055","coiled-coil domain containing 138",0.355588521266578,5.21764505739922,0.962637131127489,0.350153652115044,0.373300093300284,-7.15033544674498
"430","2500165","ACOXL","55289","acyl-CoA oxidase like",1.60287420088053,7.0110141105538,8.84187973857344,1.56452153498285e-07,5.19756201413088e-07,7.29310435761236
"431","2500275","BCL2L11","10018","BCL2 like 11",1.90971874750838,6.56728119578453,11.9425407968985,2.39348948484832e-09,1.64850990861203e-08,11.621013062329
"432","2500722","ZC3H6","376940","zinc finger CCCH-type containing 6",-1.12409081244926,5.52154537286338,-9.34396424409385,7.4370644233241e-08,2.7826888080031e-07,8.06420693150505
"433","2500838","POLR1B","84172","RNA polymerase I subunit B",1.1396180129386,6.97949590551952,4.43791111547008,0.000420098026665245,0.000642430608029015,-0.843753534028104
"434","2500875","CHCHD5","84269","coiled-coil-helix-coiled-coil-helix domain containing 5",-1.85075806468881,7.10374931328893,-9.82385511952022,3.74999117850321e-08,1.57620180304251e-07,8.77396150185568
"435","2500919","SLC20A1","6574","solute carrier family 20 member 1",0.393592931855507,7.69755911716876,2.19463705643016,0.0434058782746004,0.0509977279728215,-5.39797594926078
"436","2502300","DDX18","8886","DEAD-box helicase 18",-0.755623022443571,7.7517529377322,-2.46370987468207,0.0255547578836605,0.0308256898227614,-4.90320637146798
"437","2502762","STEAP3","55240","STEAP3 metalloreductase",0.883966932029034,6.66558608330475,6.56233516128216,6.77189218499647e-06,1.4199253888472e-05,3.39046771090193
"438","2502821","DBI","1622","diazepam binding inhibitor, acyl-CoA binding protein",-2.76070359893719,9.51520510804055,-16.1894982037981,2.70465782289218e-11,6.72414509656129e-10,16.2210439738138
"439","2502842","TMEM37","140738","transmembrane protein 37",-1.7293383893582,6.97104080821394,-8.9648254755773,1.30057943446014e-07,4.45408915767873e-07,7.4846970853547
"440","2503200","RALB","5899","RAS like proto-oncogene B",-1.86860080271906,8.41024061345286,-14.2705610361949,1.77666513679629e-10,2.36522584211317e-09,14.2975944607677
"441","2503618","TSN","7247","translin",-0.625614475623311,7.81826106045623,-2.94538991666292,0.00955653591908606,0.0121396523246961,-3.95961076483435
"442","2504328","GYPC","2995","glycophorin C (Gerbich blood group)",-1.45917349569575,8.03140230353652,-9.30744904550556,7.84285895064045e-08,2.91203921078039e-07,8.0091269831859
"443","2505404","MZT2B","80097","mitotic spindle organizing protein 2B",1.46976901194215,7.07779074993737,8.19890548995776,4.23402481612729e-07,1.21574626288957e-06,6.26080821471239
"444","2505501","IMP4","92856","IMP U3 small nucleolar ribonucleoprotein 4",0.452661592458158,9.56131039981617,3.05224787428642,0.00765161919402359,0.00985317547285275,-3.74291112376807
"445","2508520","KYNU","8942","kynureninase",-2.72902564014379,5.3003148751582,-14.3072583127267,1.71038384588843e-10,2.2870754267073e-09,14.336577550458
"446","2509740","MBD5","55777","methyl-CpG binding domain protein 5",-0.876884554585514,6.18470476528569,-7.29318074338861,1.87924494943218e-06,4.52924013158079e-06,4.71653068579796
"447","2510485","RIF1","55183","replication timing regulatory factor 1",0.938497329947722,7.04591332621357,3.17743389468169,0.00589013784676835,0.00769036899323072,-3.48656159178806
"448","2511820","PKP4","8502","plakophilin 4",1.99818717842627,6.89284464305917,9.66445115813078,4.69478549178861e-08,1.88667504779782e-07,8.54108004057021
"449","2512601","TANK","10010","TRAF family member associated NFKB activator",-2.58754544528026,7.12000394537426,-11.315765796562,5.17631725944735e-09,3.09143515282818e-08,10.8240568400125
"450","2512701","PSMD14","10213","proteasome 26S subunit, non-ATPase 14",-1.29560701795618,8.67346050793186,-4.06830397820839,0.000905895849028996,0.00131190059465789,-1.62098360411091
"451","2514122","CERS6","253782","ceramide synthase 6",1.38306694791902,7.90796658481375,6.61262850505195,6.18565712651696e-06,1.31279366609731e-05,3.48403249160231
"452","2514365","BBS5","129880","Bardet-Biedl syndrome 5",0.583247084474963,3.52677675328147,2.57971941927916,0.0202351162372641,0.024776174095192,-4.6818774687517
"453","2514566","SSB","6741","small RNA binding exonuclease protection factor La",1.45877414342154,10.2470587713807,12.2189149074491,1.72114740313279e-09,1.28071557781893e-08,11.9613637061756
"454","2514926","EIF2S2","8894","eukaryotic translation initiation factor 2 subunit beta",-0.520906635023076,2.55841912847529,-0.952616417366009,0.355053968392451,0.378083937837337,-7.15995522829803
"455","2515369","HAT1","8520","histone acetyltransferase 1",-1.26988866732037,7.36758660518983,-4.46699179048246,0.00039562737137098,0.000606783329111503,-0.782843476541946
"456","2516023","CDCA7","83879","cell division cycle associated 7",0.840026149183212,7.4959877704048,4.91565858210217,0.000158341640595496,0.000257182229911317,0.149668529327789
"457","2517013","MTX2","10651","metaxin 2",-0.14317658869366,7.3857503224607,-0.532633819089308,0.601658074891116,0.625403240254507,-7.47876564534457
"458","2517737","PLEKHA3","65977","pleckstrin homology domain containing A3",-1.84222480734333,6.23637519538437,-6.75410628685107,4.80365617388851e-06,1.04866936509278e-05,3.74540620689143
"459","2518272","ITGA4","3676","integrin subunit alpha 4",-1.74994029327446,9.24181959353233,-8.66118553514205,2.05926341663374e-07,6.56132582097138e-07,7.00818672426875
"460","2518583","DNAJC10","54431","DnaJ heat shock protein family (Hsp40) member C10",-1.44612298137823,7.59612222232955,-5.74206335950144,3.1136806841106e-05,5.7052977900545e-05,1.81725150480473
"461","2518743","NUP35","129401","nucleoporin 35",0.365484199990523,6.21599481203697,1.32941270492599,0.20248670546614,0.222080236282666,-6.73942005936434
"462","2519140","ZC3H15","55854","zinc finger CCCH-type containing 15",-1.23265083572771,7.834979306466,-6.12236123061245,1.51756095199997e-05,2.9380172634965e-05,2.5575421639535
"463","2519294","FAM171B","165215","family with sequence similarity 171 member B",0.775654697488203,5.48360442692614,3.71064989496152,0.00191925709095538,0.00265247271045211,-2.3747092889523
"464","2519756","WDR75","84128","WD repeat domain 75",0.736445135521954,7.57865048761903,2.51858450751803,0.0228911365350492,0.0277682077053728,-4.79905561995053
"465","2519860","ASNSD1","54529","asparagine synthetase domain containing 1",-0.766413859069447,6.86027365812825,-3.44910964181099,0.00332881622050574,0.00447714775285508,-2.923132772405
"466","2520113","INPP1","3628","inositol polyphosphate-1-phosphatase",-3.31045156815103,5.28667271916352,-19.326283560552,1.84565634039583e-12,1.20659783253377e-10,18.9353143734316
"467","2520429","MYO1B","4430","myosin IB",0.840991371777724,6.43981942808692,3.32528663301146,0.004319147721168,0.00572290981078395,-3.18095270140182
"468","2520533","NABP1","64859","nucleic acid binding protein 1",0.7163551785836,8.08027599839391,5.26309134720805,7.91000673051433e-05,0.000134753534855342,0.859784659115395
"469","2521446","COQ10B","80219","coenzyme Q10B",-1.97975716641199,7.0327891086031,-8.93066174854375,1.36885873454345e-07,4.64447806039257e-07,7.43164070708515
"470","2521556","MARS2","92935","methionyl-tRNA synthetase 2, mitochondrial",1.39934930073699,6.63795949714991,7.36154435822763,1.67304673511425e-06,4.08880113301287e-06,4.83688513664654
"471","2522212","SGO2","151246","shugoshin 2",-0.161571546181388,5.52512261988949,-0.668696980221223,0.513288518485267,0.537360384951262,-7.39404717672948
"472","2522439","BZW1","9689","basic leucine zipper and W2 domains 1",-1.59806727870976,7.19814607465335,-4.99179867181813,0.000135836760998421,0.000224008280187036,0.306297277768598
"473","2522598","NDUFB3","4709","NADH:ubiquinone oxidoreductase subunit B3",-1.6527181042062,4.33428036240146,-3.40771062051298,0.00363183119614606,0.00485614828673876,-3.00949579150424
"474","2522616","CFLAR","8837","CASP8 and FADD like apoptosis regulator",-1.32534354005223,6.54001504193908,-9.64896341934577,4.79909825064647e-08,1.91388874679921e-07,8.51830231189241
"475","2522693","CASP10","843","caspase 10",-1.77028476805262,5.93401606105793,-9.37187824531521,7.14178457997249e-08,2.6816485484389e-07,8.1062087246086
"476","2523354","FAM117B","150864","family with sequence similarity 117 member B",0.418154633762409,7.36430099599848,3.06410028869779,0.00746478313652817,0.00963630855529959,-3.71874859438362
"477","2523478","NBEAL1","65065","neurobeachin like 1",0.785932646381761,3.93396458350534,2.43774150607666,0.0269153012627859,0.0323496119248389,-4.95213861900613
"478","2524301","NRP2","8828","neuropilin 2",1.13145510890237,7.73915918071516,6.87539092874588,3.87594536349092e-06,8.62079949923466e-06,3.96732117832998
"479","2524743","FASTKD2","22868","FAST kinase domains 2",-0.855406844176681,6.56491087343202,-3.61856835777195,0.00232984135094168,0.00318148048705613,-2.56825060965042
"480","2525272","PIKFYVE","200576","phosphoinositide kinase, FYVE-type zinc finger containing",-0.76966721546059,8.01429173348241,-4.15038313307649,0.000763159518540793,0.00111936177779561,-1.4480217840768
"481","2526759","ATIC","471","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase",0.306468085640716,8.97087081412283,1.41940371220524,0.175104160475956,0.193147433414425,-6.62223776775499
"482","2526971","TMEM169","92691","transmembrane protein 169",-0.725904241923692,6.34029677602334,-4.2611977458332,0.000605870199549497,0.000903867481887005,-1.21476467750743
"483","2527606","ARPC2","10109","actin related protein 2/3 complex subunit 2",-1.42442853487205,11.1708265536635,-7.0736135750979,2.74116803436728e-06,6.33549000872387e-06,4.32572673887323
"484","2527939","BCS1L","617","BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone",1.68407697481644,7.75997988245537,9.23126454663167,8.76638484725478e-08,3.19940437174106e-07,7.8937105670482
"485","2527971","STK36","27148","serine/threonine kinase 36",0.802691319854201,6.35943588545951,6.39030306466317,9.25466124466896e-06,1.87812166389873e-05,3.06785520253251
"486","2528426","DNAJB2","3300","DnaJ heat shock protein family (Hsp40) member B2",-0.948417338187832,7.1627597433178,-7.19949198155032,2.20595942144611e-06,5.23058124476308e-06,4.55057049969517
"487","2529421","SGPP2","130367","sphingosine-1-phosphate phosphatase 2",-1.05784405916868,5.48563093229337,-7.29193357349654,1.88324462056182e-06,4.53589378676106e-06,4.71432920650071
"488","2529546","ACSL3","2181","acyl-CoA synthetase long chain family member 3",-0.14063082400397,7.47150721303374,-0.589892981222376,0.563558746109234,0.587635593707179,-7.44535046265393
"489","2529627","KCNE4","23704","potassium voltage-gated channel subfamily E regulatory subunit 4",0.100030108930958,4.83585680404269,0.233763447383817,0.81815414213684,0.83201730954527,-7.59893784150677
"490","2529782","MRPL44","65080","mitochondrial ribosomal protein L44",-1.47851748749377,7.13170675427383,-6.19952014018584,1.31479276322265e-05,2.58094171911963e-05,2.70546700839482
"491","2530539","MFF","56947","mitochondrial fission factor",-0.842296999855651,7.63640335020717,-4.22010856174791,0.000659939051122892,0.000981729730256362,-1.30121167813154
"492","2531377","SP100","6672","SP100 nuclear antigen",-1.32248343796395,7.05096969893823,-6.79870296143044,4.43815837103792e-06,9.74106582516177e-06,3.82723614786368
"493","2531712","PSMD1","5707","proteasome 26S subunit, non-ATPase 1",-0.224285940007837,8.22214322754692,-1.03776590993565,0.31491661683598,0.337997576733076,-7.07538451372156
"494","2532699","INPP5D","3635","inositol polyphosphate-5-phosphatase D",-0.839104811568031,9.43984637291553,-7.35572256764676,1.68964700588181e-06,4.11837396040833e-06,4.82666028650064
"495","2532894","DGKD","8527","diacylglycerol kinase delta",0.774149893895808,8.36647645123406,8.10099254784203,4.94905513675081e-07,1.38945482021815e-06,6.09903513359518
"496","2536071","SNED1","25992","sushi, nidogen and EGF like domains 1",0.40871209351975,6.7499568622616,2.36667372087895,0.0309969877082201,0.037054974029912,-5.08482787285373
"497","2536183","PPP1R7","5510","protein phosphatase 1 regulatory subunit 7",-2.47759201269303,8.81679042028504,-16.2005204048221,2.67713131421518e-11,6.71299845297381e-10,16.2314567085089
"498","2536965","LOC285097","285097","uncharacterized FLJ38379",1.69993999050998,6.45212135954227,6.17056526246323,1.38736463547377e-05,2.70598930765556e-05,2.65004773221715
"499","2538000","RNASEH1","246243","ribonuclease H1",0.169498311552718,7.65143088007608,1.01561974077885,0.325028687927457,0.348238228417449,-7.09799296909662
"500","2538600","ADI1","55256","acireductone dioxygenase 1",-1.26129318724903,6.82839708786082,-6.94168436521898,3.44989733192072e-06,7.75326834386848e-06,4.08777752952548
"501","2539765","ITGB1BP1","9270","integrin subunit beta 1 binding protein 1",-1.44236941878494,7.01884682465277,-6.52760322263765,7.21032355477754e-06,1.50068189505631e-05,3.32565447072359
"502","2539821","ADAM17","6868","ADAM metallopeptidase domain 17",-0.800995373271673,8.00223713475896,-5.03311274148807,0.000125029201385354,0.000207024833230114,0.391058472647474
"503","2540210","NOL10","79954","nucleolar protein 10",0.322280548013792,6.50087807705888,1.29648694912622,0.213323883026591,0.233336939277069,-6.78076592913563
"504","2540578","E2F6","1876","E2F transcription factor 6",0.702350028585957,5.27974357377554,1.66538709956649,0.11542791655129,0.129985113040379,-6.27265231183425
"505","2542651","WDR35","57539","WD repeat domain 35",1.74009338423923,6.40396849509582,7.4046978565094,1.55519656636985e-06,3.82890022157365e-06,4.91253424815902
"506","2542737","LAPTM4A","9741","lysosomal protein transmembrane 4 alpha",-1.80170268683051,9.0082151309731,-8.34427799480005,3.36581638482187e-07,9.91331760646248e-07,6.49873555101788
"507","2544012","ATAD2B","54454","ATPase family AAA domain containing 2B",-0.543663627368951,3.89030700664908,-1.89012822531877,0.0771263783573409,0.0885140035003841,-5.91960106948461
"508","2544164","WDCP","80304","WD repeat and coiled coil containing",0.346928627527773,6.37015313804658,2.23613286634331,0.0400483157020718,0.0473110305857648,-5.32355017757063
"509","2544179","SF3B6","51639","splicing factor 3b subunit 6",-2.16924078978156,8.96846375913937,-7.08446967113931,2.6900672441878e-06,6.2489442772662e-06,4.34520216527627
"510","2544238","ITSN2","50618","intersectin 2",-0.371907617300578,7.35912570904345,-2.12057393254938,0.0500529532553664,0.0585069801621635,-5.52894087380773
"511","2544484","ADCY3","109","adenylate cyclase 3",2.07419172162376,7.18720108787555,12.3121580459823,1.54204869987458e-09,1.17613339380018e-08,12.0747187165711
"512","2545092","HADHA","3030","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha",-0.624166357765892,9.82791718000658,-3.80524226309988,0.001572936387671,0.00219790844094028,-2.17555357873902
"513","2545478","CGREF1","10669","cell growth regulator with EF-hand domain 1",1.99678248921183,6.01450420714448,6.75495138483303,4.79644567535382e-06,1.04772002490873e-05,3.74695936662862
"514","2545549","SLC5A6","8884","solute carrier family 5 member 6",1.52155427008517,7.73706202460432,9.27550551002413,8.21696264705191e-08,3.03248994464285e-07,7.96081611628932
"515","2545645","UCN","7349","urocortin",0.368287232110649,7.09907942431563,2.01006902992278,0.0617192239668532,0.0715270905168248,-5.71960360758596
"516","2545793","ZNF513","130557","zinc finger protein 513",0.40365921359324,7.74297272519803,3.23940825703968,0.00517260927737535,0.00678986108442852,-3.35879893960687
"517","2545811","PPM1G","5496","protein phosphatase, Mg2+/Mn2+ dependent 1G",0.525836340793903,8.62022518132111,3.71917683466863,0.00188512126007691,0.00260821821641061,-2.35676859136921
"518","2545841","FTH1P3","2498","ferritin heavy chain 1 pseudogene 3",0.964207640012686,7.33428600495832,5.14976916331294,9.90397790901997e-05,0.000166475955578155,0.629494736912486
"519","2546285","TRMT61B","55006","tRNA methyltransferase 61B",-0.542916237696632,6.52179774387318,-2.04956819493541,0.0572912641729777,0.0666063252261897,-5.65212957608057
"520","2547386","DPY30","84661","dpy-30 histone methyltransferase complex regulatory subunit",-0.839524995445408,7.90648787163188,-3.09353228590362,0.00701998047067577,0.00909096162120409,-3.65864603437361
"521","2547716","FAM98A","25940","family with sequence similarity 98 member A",1.31776025320988,7.66617091496145,5.17751668325929,9.372195542481e-05,0.000157682021512054,0.686006455452601
"522","2548459","CEBPZ","10153","CCAAT enhancer binding protein zeta",-2.33877451306081,8.34157677428926,-10.4969645550332,1.49441078502311e-08,7.41333046608347e-08,9.72702781849919
"523","2548617","CDC42EP3","10602","CDC42 effector protein 3",-1.40873583900426,7.71685375193084,-12.4319382263992,1.34038927979317e-09,1.04853956267581e-08,12.2192638077651
"524","2548776","ATL2","64225","atlastin GTPase 2",0.620016350616261,7.14023213189966,2.63893341716524,0.0179449955287991,0.022134982692363,-4.56729582952152
"525","2550790","LRPPRC","10128","leucine rich pentatricopeptide repeat containing",0.279255404172133,8.74549871081869,1.25080951766341,0.22911170117432,0.249784972602497,-6.83673066712641
"526","2551786","MCFD2","90411","multiple coagulation factor deficiency 2",-0.860134463589653,8.02024876310816,-5.07660777447599,0.000114603388242154,0.000190605963250116,0.480116497079603
"527","2552153","FBXO11","80204","F-box protein 11",-1.1779138018158,7.22750113504576,-4.8634064860172,0.000175973439571276,0.000284306602943708,0.0418780682905204
"528","2553421","TSPYL6","388951","TSPY like 6",-0.180560376142253,4.78195707132682,-0.511983903974207,0.615705282631411,0.639278797423028,-7.49000993447424
"529","2553576","RTN4","57142","reticulon 4",-0.238640949706717,6.85423464744089,-1.57970448199788,0.13387578053903,0.149700437554486,-6.39906734075291
"530","2553730","MTIF2","4528","mitochondrial translational initiation factor 2",-0.389371492158976,6.73595359152046,-1.69183602866422,0.110194161193077,0.124282447359167,-6.23267913355238
"531","2553970","PNPT1","87178","polyribonucleotide nucleotidyltransferase 1",-0.0537271554258467,8.52117212055317,-0.224551548875427,0.825190653197661,0.838241670742685,-7.60116908377671
"532","2554448","FANCL","55120","FA complementation group L",-1.18622179387252,7.2063617272647,-5.90321738360466,2.29073084432608e-05,4.30732697538663e-05,2.13319963501858
"533","2555252","LOC339803","339803","uncharacterized LOC339803",-2.19053684795021,4.44943665633717,-10.0406421647578,2.7743925735185e-08,1.2237411098375e-07,9.08619464908938
"534","2555490","XPO1","7514","exportin 1",-1.36433564534164,8.33174991382684,-5.43271332937141,5.66664125870379e-05,9.93086340263981e-05,1.20188988425742
"535","2555630","CCT4","10575","chaperonin containing TCP1 subunit 4",-0.791318982581318,9.33364996924077,-3.44329014349851,0.00336984042110551,0.00452899624877653,-2.93528200460643
"536","2556752","SPRED2","200734","sprouty related EVH1 domain containing 2",-1.33671299189968,6.57639408329326,-12.3080689526993,1.54947500827736e-09,1.17934054164312e-08,12.0697630039475
"537","2558118","NFU1","27247","NFU1 iron-sulfur cluster scaffold",-2.40604467754672,7.54474852490966,-10.5393196336237,1.41247889127183e-08,7.0947192069866e-08,9.78540970034768
"538","2558595","FAM136A","84908","family with sequence similarity 136 member A",-0.217788532454495,7.7506199309729,-1.00219383040689,0.331270767419112,0.354407445798179,-7.11149066912744
"539","2559696","TPRKB","51002","TP53RK binding protein",-1.44141372024681,7.24330566938342,-4.21754722153664,0.000663467581969965,0.0009865779112884,-1.30660226249938
"540","2560149","CCDC142","84865","coiled-coil domain containing 142",0.834228649988708,6.68919072427983,7.40585309464291,1.55216372973506e-06,3.82400498960972e-06,4.91455597907211
"541","2560704","GCFC2","6936","GC-rich sequence DNA-binding factor 2",-0.0384714198316649,5.4474531840887,-0.163373438844554,0.872284559056926,0.883139870217756,-7.61372242343433
"542","2561955","SUCLG1","8802","succinate-CoA ligase alpha subunit",-0.857223814612135,8.02057235471052,-5.27050774391366,7.79490760135601e-05,0.000132916426309103,0.874808632177132
"543","2562198","TGOLN2","10618","trans-golgi network protein 2",0.260840363369716,8.26766981422589,1.84780970368454,0.0833340041005488,0.0953989333996589,-5.98832260549582
"544","2562271","CAPG","822","capping actin protein, gelsolin like",-2.82215871249711,10.3994530881499,-16.5847416502672,1.88134364451858e-11,5.22273347444956e-10,16.5902357623466
"545","2562685","IMMT","10989","inner membrane mitochondrial protein",-0.434218596486163,8.86149539702543,-3.07357429845798,0.0073186650143961,0.00946102846670344,-3.69941759524601
"546","2565143","STARD7","56910","StAR related lipid transfer domain containing 7",0.138639601758054,9.84208479140296,1.632837362613,0.122161681153981,0.137188317394088,-6.32123681543959
"547","2565559","ANKRD23","200539","ankyrin repeat domain 23",0.578083679895055,6.91303120096297,2.98427819178482,0.00881493154903024,0.0112365823123258,-3.88099536362331
